 0,6031905390942088
 0,6031905390942088
 0,6031905390942088
 0,5794560521597116
 0,6031905622402848
 0,6031905622402848
 0,6031921130283839
 0,6031921130283839
 0,6031921130283839
 0,6031905622402848
 0,6031905622402848
 0,6031905622402848
 0,6031905622402848
 0,6031921130283839
 0,6031921361744901
 0,6246140880858745
 0,6246142176302938
 0,5761954433870009
 0,5758248607124156
 0,5758247702526852
 0,5764576646210745
 0,5764576646210745
 0,6246141705232308
 0,6248071359512766
 0,6248975987547734
 0,6248978932407379
 0,40227920425115826
 0,6248978932407379
 0,7819061643504753
 0,7818066723676927
 0,7817986616345192
 0,7817986616345192
 0,7817986616345192
 0,7817986616345192
 0,785256358334618
 0,8375987206653123
 0,8374869778548809
 0,8374869778548809
 0,8374869778548809
 0,8380456300367924
 0,7818066723676927
 0,7818066723676927
 0,44282146878585815
 0,7818066723676927
 0,7818066723676927
 0,7818066723676927
 0,7818066723676927
 0,7818100453202544
 0,7818100453202544
 0,7813792095377791
 0,7818100453202544
 0,7818100453202544
 0,7818100453202544
 0,7814019708837335
 0,7813749945100932
 0,14742081292471768
 0,7814023923932665
 0,8997120453915262
 0,8997120453915262
 0,8997084305681113
 0,8997120453915262
 0,8997007415837083
 0,8997007380501753
 0,8960066000904783
 0,8960066000904783
 0,8960066000904783
 0,8997120489250815
 0,8999183072995366
 0,8999183072995366
 0,8999183037655764
 0,8999183072995366]
[0,23006032769507775
 0,5594935187592788
 0,6370670311599387
 0,6576973282123916
 0,6619508465656981
 0,6023730267847088
 0,6668346810008627
 0,6626224887218832
 0,6733716911018854
 0,6683562986719839
 0,6785959433992229
 0,6738331714973864
 0,6534436448822115
 0,6633353064512768
 0,6558374141981327
 0,6631741727768301
 0,6558412554046142
 0,6210668506255843
 0,6612448379709975
 0,6664860844058844
 0,6536872416474508
 0,6867078539447133
 0,6130125271641156
 0,6302183596518638
 0,6642673667769203
 0,6563976568737643
 0,663927644567402
 0,6541879403495715
 0,6691131858171654
 0,6387361190715704
 0,6387475544429255
 0,6588512099148105
 0,6746126368827997
 0,6546020727192172
 0,64153003944928
 0,6287656554714706
 0,6285474398830926
 0,6258630475668585
 0,6282846294805724
 0,6280972852485167
 0,620138720131209
 0,6148781588410757
 0,6359033248045162
 0,6612327207922881
 0,7160089515751882
 0,7630053058471605
 0,8057066994794573
 0,7746694875647723
 0,74843436505402
 0,7167401889972784
 0,74791116529905
 0,7478819531375376
 0,752732239267951
 0,7471893064298358
 0,7685131621548733
 0,7842324398430225
 0,7350221444024762
 0,7902146913899966
 0,827219946096122
 0,8561319692218321
 0,8796233628562934
 0,8565309621603443
 0,8810815083769681
 0,8593597464598595
 0,8649363108794956
 0,8938217859195816
 0,890755244433637
 0,8908334573663671
 0,8797642079252475
 0,8695581279102275
 0,8424220149892339
 0,8202382767935917
 0,7919416530494865
 0,7993961048462819
 0,8180775720707734
 0,8184136026643802
 0,8006291822221098
 0,8235157712372734
 0,8282262256402524
 0,8052976929080773
 0,8171322720210512
 0,8292665249753657
 0,8403639121787636
 0,8659149520168482
 0,8540447337919259
 0,5774695688110801
 0,8788444491671046
 0,9024887380056776
 0,9024655842159367
 0,9024653121440261
 0,9032075646353743
 0,9039500966064988
 0,9005637994211944
 0,9002168662804344
 0,9006799072209336
 0,9015148922608864
 0,9016768494358823
 0,9016258500357022
 0,90765560345959
 0,905294677621433
 0,9009526426560341]
